organization_id,invoice_id,invoice_number,billing_month,total_amount,amount_paid,balance,drift,status
00000000-0000-0000-0000-000000000001,78a9ac27-3864-4e06-8535-3bbc5e284624,IMPORT/25-02/00059-4,2025-02,297.00,0,0,297.00,pending
00000000-0000-0000-0000-000000000001,48aa02e9-1c4f-45ca-a11a-3e574add5888,IMPORT/25-03/00060-4,2025-03,286.00,0,0,286.00,pending
00000000-0000-0000-0000-000000000001,55e3a349-dbc7-4810-b5f5-8aff1387713d,IMPORT/25-03/00061-4,2025-03,19063.00,0,0,19063.00,pending
00000000-0000-0000-0000-000000000001,0b7bf4e7-34d3-4991-982c-5d13d86d3045,IMPORT/25-04/00062-4,2025-04,4779.00,0,0,4779.00,pending
00000000-0000-0000-0000-000000000001,ed9f44e5-4eed-42c3-882d-e0470ce39493,IMPORT/25-04/00063-4,2025-04,2250.00,0,0,2250.00,pending
00000000-0000-0000-0000-000000000001,d36b25a8-837b-4e10-980a-8b87ad081544,IMPORT/25-05/00064-4,2025-05,260.00,0,0,260.00,pending
00000000-0000-0000-0000-000000000001,b1430da3-ba58-4c21-a3e4-4bf80ff26b28,IMPORT/25-05/00065-4,2025-05,1000.00,0,0,1000.00,pending
00000000-0000-0000-0000-000000000001,7825dc8d-d922-48fe-802d-3b221f47e953,IMPORT/25-05/00066-4,2025-05,12873.00,0,0,12873.00,pending
00000000-0000-0000-0000-000000000001,63c1fdac-f6b5-4ac6-b783-70613707b9ac,IMPORT/25-06/00067-4,2025-06,20500.00,0,0,20500.00,pending
00000000-0000-0000-0000-000000000001,a4677801-d0ac-4e6f-91d6-e05aed46fa15,IMPORT/25-07/00068-4,2025-07,5255.00,0,0,5255.00,pending
00000000-0000-0000-0000-000000000001,f5cce053-37ec-43d8-94f0-48753bb05f7d,IMPORT/25-08/00069-4,2025-08,365.00,0,0,365.00,pending
00000000-0000-0000-0000-000000000001,34a83a45-c71f-42b6-956f-c5eba9c63bd9,IMPORT/25-06/00070-4,2025-06,1000.00,0,0,1000.00,pending
00000000-0000-0000-0000-000000000001,8cbe82b4-f05f-4552-bc85-c05b1d860c9c,IMPORT/25-07/00071-4,2025-07,14500.00,0,0,14500.00,pending
00000000-0000-0000-0000-000000000001,6858d3ee-fdff-4bfd-a56a-bbb8b1a1e3eb,IMPORT/25-08/00072-4,2025-08,15926.00,0,0,15926.00,pending
00000000-0000-0000-0000-000000000001,c1ddb288-1923-44ee-af6b-7e2f4f611cf6,IMPORT/25-09/00073-4,2025-09,10312.00,0,0,10312.00,pending
00000000-0000-0000-0000-000000000001,86259be6-6f42-4982-8a0d-0d73cd90e303,IMPORT/25-10/00074-4,2025-10,260.00,0,0,260.00,pending
00000000-0000-0000-0000-000000000001,a4584db0-1315-4bcf-af9e-b3c69d2d8278,IMPORT/25-01/00075-4,2025-01,300.00,0,0,300.00,pending
00000000-0000-0000-0000-000000000001,796ea83f-65f5-48b0-a5d9-e7065bc91481,IMPORT/25-02/00076-4,2025-02,9744.00,0,0,9744.00,pending
00000000-0000-0000-0000-000000000001,6f613c30-4d4e-499c-8718-36ca8d1d9d39,IMPORT/25-02/00077-4,2025-02,1000.00,0,0,1000.00,pending
00000000-0000-0000-0000-000000000001,36f16d6f-0e1c-494d-aacf-6191dc5d6711,IMPORT/25-03/00078-4,2025-03,13980.00,0,0,13980.00,pending
00000000-0000-0000-0000-000000000001,54000680-0edb-48cb-b44c-071332ccfac5,IMPORT/25-04/00079-4,2025-04,14922.00,0,0,14922.00,pending
00000000-0000-0000-0000-000000000001,5c513342-923a-4dbd-be8e-e8ff4e24ae68,IMPORT/25-05/00080-4,2025-05,15450.00,0,0,15450.00,pending
00000000-0000-0000-0000-000000000001,4d039df8-c988-4d19-be22-c19a76ee76e4,IMPORT/25-06/00081-4,2025-06,17533.00,0,0,17533.00,pending
00000000-0000-0000-0000-000000000001,01f123b5-bc6d-41b2-a99e-c04ea7782d56,IMPORT/25-07/00082-4,2025-07,1646.00,0,0,1646.00,pending
00000000-0000-0000-0000-000000000001,54fc9c42-9e5d-4585-a2da-810f112f1d3e,IMPORT/25-09/00083-4,2025-09,2233.00,0,0,2233.00,pending
00000000-0000-0000-0000-000000000001,7be8fa68-0adc-4615-92d0-0ab22a0f3a70,IMPORT/23-04/00084-4,2023-04,14670.00,0,0,14670.00,pending
00000000-0000-0000-0000-000000000001,75fcf77d-3625-4117-adb9-12b536a96510,IMPORT/23-05/00085-4,2023-05,16190.00,0,0,16190.00,pending
00000000-0000-0000-0000-000000000001,a2387547-e7b4-49b7-ac6f-632b33a0209e,IMPORT/23-06/00086-4,2023-06,14329.00,0,0,14329.00,pending
00000000-0000-0000-0000-000000000001,43fad437-3f5e-4c56-b337-096c67cd5c3e,IMPORT/23-07/00087-4,2023-07,14600.00,0,0,14600.00,pending
00000000-0000-0000-0000-000000000001,635b0a72-1724-484a-8a11-591a61c842d9,IMPORT/23-08/00088-4,2023-08,14546.00,0,0,14546.00,pending
00000000-0000-0000-0000-000000000001,cf7bb55a-023d-4153-9c56-eb1e9cced977,IMPORT/23-09/00089-4,2023-09,14391.00,0,0,14391.00,pending
00000000-0000-0000-0000-000000000001,a1297e08-bffc-4211-9bef-9e689cd33790,IMPORT/23-10/00090-4,2023-10,14540.00,0,0,14540.00,pending
00000000-0000-0000-0000-000000000001,5707bc1b-d734-47e0-8cd2-3ddde59b19c1,IMPORT/23-11/00091-4,2023-11,14608.00,0,0,14608.00,pending
00000000-0000-0000-0000-000000000001,87ae8302-fd7d-45f5-aa67-b81e1719e653,IMPORT/23-12/00092-4,2023-12,14120.00,0,0,14120.00,pending
00000000-0000-0000-0000-000000000001,29f7ad40-585c-487f-b093-9e0593837241,IMPORT/24-01/00093-4,2024-01,14081.00,0,0,14081.00,pending
00000000-0000-0000-0000-000000000001,db40922b-edb8-4232-969d-79f3fa5034e9,IMPORT/24-02/00094-4,2024-02,15019.00,0,0,15019.00,pending
00000000-0000-0000-0000-000000000001,97c5629e-e73a-4724-adb0-6b006d48459d,IMPORT/24-03/00095-4,2024-03,15356.00,0,0,15356.00,pending
00000000-0000-0000-0000-000000000001,723e3a13-a966-4332-8493-9c74373f6873,IMPORT/24-04/00096-4,2024-04,15856.00,0,0,15856.00,pending
00000000-0000-0000-0000-000000000001,3c0e78d8-3b7e-4a6a-9b4e-b2d6a65b0ef1,IMPORT/24-05/00097-4,2024-05,15570.00,0,0,15570.00,pending
00000000-0000-0000-0000-000000000001,a49d29e0-9adb-4ca8-be76-0495ea26924d,IMPORT/24-06/00098-4,2024-06,16073.00,0,0,16073.00,pending
00000000-0000-0000-0000-000000000001,bd907865-f4db-432f-add6-6c961f66fac5,IMPORT/24-07/00099-4,2024-07,15360.00,0,0,15360.00,pending
00000000-0000-0000-0000-000000000001,e79e23ea-7d51-4f80-a4d4-573424b9aa35,IMPORT/24-08/00100-4,2024-08,16507.00,0,0,16507.00,pending
00000000-0000-0000-0000-000000000001,e6e7fc24-bdb5-4a35-892b-ae624db0e75a,IMPORT/24-09/00101-4,2024-09,15949.00,0,0,15949.00,pending
00000000-0000-0000-0000-000000000001,a1c0bbad-b74b-4475-aa8c-193fd06155e3,IMPORT/24-10/00102-4,2024-10,15990.00,0,0,15990.00,pending
00000000-0000-0000-0000-000000000001,1c562e53-f840-4a68-aa15-79331fdfb0dd,IMPORT/24-11/00103-4,2024-11,16476.00,0,0,16476.00,pending
00000000-0000-0000-0000-000000000001,621751f2-afc3-4567-b450-3a1124f3d4a6,IMPORT/24-12/00104-4,2024-12,15480.00,0,0,15480.00,pending
00000000-0000-0000-0000-000000000001,eaf5d310-527a-4a82-8229-ec53d0123973,IMPORT/25-01/00105-4,2025-01,15704.00,0,0,15704.00,pending
00000000-0000-0000-0000-000000000001,6483b2ec-8a64-427b-8ef9-ffc8ad55aed3,IMPORT/25-02/00106-4,2025-02,15298.00,0,0,15298.00,pending
00000000-0000-0000-0000-000000000001,000f80d2-29d8-4b69-ace7-e13b69d55877,IMPORT/25-03/00107-4,2025-03,15040.00,0,0,15040.00,pending
00000000-0000-0000-0000-000000000001,031b77f6-9217-4905-807d-e8e606291daa,IMPORT/25-04/00108-4,2025-04,16414.00,0,0,16414.00,pending
00000000-0000-0000-0000-000000000001,7274cf84-db5d-41fd-a09d-12ee71928b4d,IMPORT/25-05/00109-4,2025-05,16705.00,0,0,16705.00,pending
00000000-0000-0000-0000-000000000001,7e0c7b60-ae51-465e-a4da-3b42e1337ed2,IMPORT/25-06/00110-4,2025-06,16825.00,0,0,16825.00,pending
00000000-0000-0000-0000-000000000001,a634b044-e624-4c05-89d5-e9506e37bf14,IMPORT/25-07/00111-4,2025-07,16690.00,0,0,16690.00,pending
00000000-0000-0000-0000-000000000001,bf204ade-945e-4cc4-a4c6-04fd756d6cfb,IMPORT/25-08/00112-4,2025-08,16670.00,0,0,16670.00,pending
00000000-0000-0000-0000-000000000001,152d7a4c-4af1-4e8a-a3d6-70697e0f14cb,IMPORT/25-09/00113-4,2025-09,16050.00,0,0,16050.00,pending
00000000-0000-0000-0000-000000000001,a70c2498-6a19-4456-9b45-6f5e425ccff4,IMPORT/25-10/00114-4,2025-10,16720.00,0,0,16720.00,pending
00000000-0000-0000-0000-000000000001,efff5250-9589-4013-9cf2-2437f5dfc9a7,IMPORT/25-11/00115-4,2025-11,4964.00,0,0,4964.00,pending
00000000-0000-0000-0000-000000000001,90060293-15ae-431d-9db2-8dd00f96102d,IMPORT/25-12/00116-4,2025-12,357.00,0,0,357.00,pending
00000000-0000-0000-0000-000000000001,cf1aab4c-477f-4fa3-8343-fe3406560ec6,IMPORT/25-06/00117-4,2025-06,10626.00,0,0,10626.00,pending
00000000-0000-0000-0000-000000000001,b3cebdc8-3749-4745-97de-074465e5239e,IMPORT/25-06/00118-4,2025-06,4000.00,0,0,4000.00,pending
00000000-0000-0000-0000-000000000001,05e804bf-d97e-452a-a051-ab4e71ac77dd,IMPORT/25-06/00119-4,2025-06,1000.00,0,0,1000.00,pending
00000000-0000-0000-0000-000000000001,88c12499-e150-49d4-a9ed-4c9e4d0399d3,IMPORT/25-07/00120-4,2025-07,6525.00,0,0,6525.00,pending
00000000-0000-0000-0000-000000000001,dd4b52d7-8147-40c6-8d57-585fd947b3e3,IMPORT/25-08/00121-4,2025-08,880.00,0,0,880.00,pending
00000000-0000-0000-0000-000000000001,baf3d854-0f27-401c-b0e2-1b0e732335c0,IMPORT/25-06/00122-4,2025-06,9900.00,0,0,9900.00,pending
00000000-0000-0000-0000-000000000001,d99e5fa7-9934-4bbb-9afa-821edcd46923,IMPORT/25-06/00123-4,2025-06,2250.00,0,0,2250.00,pending
00000000-0000-0000-0000-000000000001,ddc72514-ab5a-4173-8b26-51d802218d04,IMPORT/25-06/00124-4,2025-06,1000.00,0,0,1000.00,pending
00000000-0000-0000-0000-000000000001,571434cf-e484-4307-b696-334ac753ac42,IMPORT/25-07/00125-4,2025-07,5140.00,0,0,5140.00,pending
00000000-0000-0000-0000-000000000001,a0725b77-326a-419a-85f8-a0106f5a397c,IMPORT/25-08/00126-4,2025-08,560.00,0,0,560.00,pending
00000000-0000-0000-0000-000000000001,c7bbfc60-e92e-4c72-a18f-2e7f1df13f91,IMPORT/25-07/00127-4,2025-07,9823.00,0,0,9823.00,pending
00000000-0000-0000-0000-000000000001,053fd11b-db56-4750-b468-9a1ac11909e2,IMPORT/25-08/00128-4,2025-08,1.00,0,0,1.00,pending
00000000-0000-0000-0000-000000000001,5d6c4ca2-16f0-4e4b-a022-6643271c8caa,IMPORT/25-08/00129-4,2025-08,10741.00,0,0,10741.00,pending
00000000-0000-0000-0000-000000000001,e1c60705-4b77-414f-8d5d-7a430979ccda,IMPORT/25-09/00130-4,2025-09,1320.00,0,0,1320.00,pending
00000000-0000-0000-0000-000000000001,631b56d1-8462-4750-9287-ddbad010fa3d,IMPORT/25-12/00131-4,2025-12,1000.00,0,0,1000.00,pending
00000000-0000-0000-0000-000000000001,0662a3de-f8b8-492d-8dcb-9848de3f0417,IMPORT/25-05/00132-4,2025-05,1000.00,0,0,1000.00,pending
00000000-0000-0000-0000-000000000001,1d04095e-13d5-4676-b679-13a9a9e57340,IMPORT/25-07/00133-4,2025-07,4210.00,0,0,4210.00,pending
00000000-0000-0000-0000-000000000001,4233f56b-9d76-4414-a72a-b2db9f018f56,IMPORT/25-08/00134-4,2025-08,15301.00,0,0,15301.00,pending
00000000-0000-0000-0000-000000000001,33b808bc-240d-4370-a4c7-60c0dc04b0ca,IMPORT/25-09/00135-4,2025-09,15957.00,0,0,15957.00,pending
00000000-0000-0000-0000-000000000001,8f4cb033-26da-4871-8e5a-66e091704510,IMPORT/25-10/00136-4,2025-10,16150.00,0,0,16150.00,pending
00000000-0000-0000-0000-000000000001,a2c50b11-7a82-4893-b249-7c2bb7afe25b,IMPORT/25-11/00137-4,2025-11,15678.00,0,0,15678.00,pending
00000000-0000-0000-0000-000000000001,cda212b8-7f87-4ae6-990b-d21f2d518b4e,IMPORT/25-12/00138-4,2025-12,1000.00,0,0,1000.00,pending
00000000-0000-0000-0000-000000000001,f7f0212e-52dc-4b7a-b1aa-3b21253ca04a,IMPORT/25-12/00139-4,2025-12,11520.00,0,0,11520.00,pending
00000000-0000-0000-0000-000000000001,87716c1d-c45a-448b-bfcf-dd743169a824,IMPORT/26-01/00140-4,2026-01,902.00,0,0,902.00,pending
00000000-0000-0000-0000-000000000001,8d019cd8-2272-4747-bb16-d1c84a8b4158,IMPORT/25-12/00141-4,2025-12,1000.00,0,0,1000.00,pending
00000000-0000-0000-0000-000000000001,453eb313-d28f-4916-9bd4-be4687867785,IMPORT/23-06/00142-4,2023-06,1000.00,0,0,1000.00,pending
00000000-0000-0000-0000-000000000001,447056f5-8849-4e0e-9f64-12cb60001b51,IMPORT/24-08/00143-4,2024-08,1000.00,0,0,1000.00,pending
00000000-0000-0000-0000-000000000001,d1753ee2-f3b0-41c4-a9f8-178155319b21,IMPORT/24-08/00144-4,2024-08,1741.00,0,0,1741.00,pending
00000000-0000-0000-0000-000000000001,ab9b070e-f9ca-4435-b857-5d5ebf1a2ac4,IMPORT/24-09/00145-4,2024-09,13716.00,0,0,13716.00,pending
00000000-0000-0000-0000-000000000001,bc10bf40-cc4b-400f-be0e-541920539f68,IMPORT/24-10/00146-4,2024-10,13920.00,0,0,13920.00,pending
00000000-0000-0000-0000-000000000001,33b6b0a2-ac01-4bd6-802b-ce8459ba871e,IMPORT/24-11/00147-4,2024-11,15018.00,0,0,15018.00,pending
00000000-0000-0000-0000-000000000001,f3d7b20c-c15a-4b42-9d88-70e2faae3725,IMPORT/24-12/00148-4,2024-12,14410.00,0,0,14410.00,pending
00000000-0000-0000-0000-000000000001,3ed5ea06-aa50-4dc4-a72b-acc9cce6d38c,IMPORT/25-01/00149-4,2025-01,14602.00,0,0,14602.00,pending
00000000-0000-0000-0000-000000000001,4888b394-ca75-4f0e-ae45-2f2b48a33161,IMPORT/25-02/00150-4,2025-02,14526.00,0,0,14526.00,pending
00000000-0000-0000-0000-000000000001,f9c8861e-6a2f-4eb9-a85b-1632b01dfc07,IMPORT/25-03/00151-4,2025-03,14280.00,0,0,14280.00,pending
00000000-0000-0000-0000-000000000001,ed934f9c-80ce-4e18-80c2-50a2ca963e93,IMPORT/25-04/00152-4,2025-04,5826.00,0,0,5826.00,pending
00000000-0000-0000-0000-000000000001,b92af000-143a-4c03-bcab-ca046ba218ea,IMPORT/25-05/00153-4,2025-05,852.00,0,0,852.00,pending
00000000-0000-0000-0000-000000000001,6f307d76-74ce-432a-9437-61cde2ea930a,IMPORT/25-04/00154-4,2025-04,1000.00,0,0,1000.00,pending
00000000-0000-0000-0000-000000000001,ba285cf9-c8e1-4eaf-b893-1fc13e59f48a,IMPORT/25-08/00155-4,2025-08,1000.00,0,0,1000.00,pending
00000000-0000-0000-0000-000000000001,49b4b6f4-5062-4827-9d4d-2ef48fba50ac,IMPORT/25-09/00156-4,2025-09,2250.00,0,0,2250.00,pending
00000000-0000-0000-0000-000000000001,27a2c0d5-0d0e-431f-b0e3-eed399ed31d3,IMPORT/25-09/00157-4,2025-09,15500.00,0,0,15500.00,pending
00000000-0000-0000-0000-000000000001,d907710e-e2ec-4605-8c70-9252a890f7f6,IMPORT/25-10/00158-4,2025-10,1350.00,0,0,1350.00,pending
00000000-0000-0000-0000-000000000001,6d9458aa-c40e-422c-b037-66a8349944ff,IMPORT/24-11/00159-4,2024-11,14573.00,0,0,14573.00,pending
00000000-0000-0000-0000-000000000001,a2a7558e-f273-444d-bcef-300b0b0b65a0,IMPORT/24-12/00160-4,2024-12,14190.00,0,0,14190.00,pending
00000000-0000-0000-0000-000000000001,557bd575-c89a-4a3c-99ba-08c2ab6621fd,IMPORT/25-01/00161-4,2025-01,14802.00,0,0,14802.00,pending
00000000-0000-0000-0000-000000000001,ad49937d-25a7-4078-9f17-9c004e710989,IMPORT/25-02/00162-4,2025-02,14337.00,0,0,14337.00,pending
00000000-0000-0000-0000-000000000001,13dc1f0b-d7ca-4114-8325-e6afc88785cd,IMPORT/25-03/00163-4,2025-03,14564.00,0,0,14564.00,pending
00000000-0000-0000-0000-000000000001,9eb82344-67ae-4607-bb64-fdd4a43eaa98,IMPORT/25-04/00164-4,2025-04,14740.00,0,0,14740.00,pending
00000000-0000-0000-0000-000000000001,b1138a5f-1d14-43c2-a6a9-237905587c08,IMPORT/25-05/00165-4,2025-05,15520.00,0,0,15520.00,pending
00000000-0000-0000-0000-000000000001,421f5d6a-7967-4707-be0c-ea0647323fbc,IMPORT/25-06/00166-4,2025-06,1692.00,0,0,1692.00,pending
00000000-0000-0000-0000-000000000001,b0b43ea9-7b06-4caf-b2fb-0933eb5c5fa4,IMPORT/25-07/00167-4,2025-07,39.00,0,0,39.00,pending
00000000-0000-0000-0000-000000000001,f45a1f54-62d3-45c5-8e18-bb03bb0da01f,IMPORT/25-10/00168-4,2025-10,8419.00,0,0,8419.00,pending
00000000-0000-0000-0000-000000000001,2808f4d7-e5f3-487b-af4d-0c3c7c55c7d4,IMPORT/25-10/00169-4,2025-10,1000.00,0,0,1000.00,pending
00000000-0000-0000-0000-000000000001,d2f3c86f-5003-4b85-8999-f30a852e0b98,IMPORT/25-10/00170-4,2025-10,31.00,0,0,31.00,pending
00000000-0000-0000-0000-000000000001,22ea1bf8-48bd-40a9-805a-c1d9b8bde8d0,IMPORT/25-11/00171-4,2025-11,15526.00,0,0,15526.00,pending
00000000-0000-0000-0000-000000000001,0f38bab7-9dbc-49d5-b07b-d91ab50fdfe1,IMPORT/25-12/00172-4,2025-12,16300.00,0,0,16300.00,pending
00000000-0000-0000-0000-000000000001,90717afb-7194-4e0c-8ffe-96fb04b6a0d6,IMPORT/26-01/00173-4,2026-01,8036.00,0,0,8036.00,pending
00000000-0000-0000-0000-000000000001,92ac21f4-72af-46ec-ac88-1fda9c8e2bb0,IMPORT/24-04/00001-0,2024-04,19356.00,0,0,19356.00,pending
00000000-0000-0000-0000-000000000001,b5104057-5401-4c06-8ab3-8c4dfbda4126,IMPORT/24-05/00002-0,2024-05,17728.00,0,0,17728.00,pending
00000000-0000-0000-0000-000000000001,b1b24813-71cb-42e1-b40f-b77d98db68c9,IMPORT/24-06/00003-0,2024-06,19945.00,0,0,19945.00,pending
00000000-0000-0000-0000-000000000001,5ec655fe-f87d-4448-aa66-0726f5e14245,IMPORT/24-07/00004-0,2024-07,12508.00,0,0,12508.00,pending
00000000-0000-0000-0000-000000000001,e059056a-1e25-4f7f-b2b5-e6e6afb217bb,IMPORT/24-08/00005-0,2024-08,1581.00,0,0,1581.00,pending
00000000-0000-0000-0000-000000000001,6b9d29b6-6447-4bef-8fef-c853f9febff4,IMPORT/23-03/00006-0,2023-03,16225.00,0,0,16225.00,pending
00000000-0000-0000-0000-000000000001,953248a1-b201-47f6-9f0c-221a0a1a2334,IMPORT/23-03/00007-0,2023-03,43.00,0,0,43.00,pending
00000000-0000-0000-0000-000000000001,5ecfe298-cf56-4d03-b985-e269534c51e8,IMPORT/24-04/00008-0,2024-04,13300.00,0,0,13300.00,pending
00000000-0000-0000-0000-000000000001,ee3f34d8-6150-40c8-944f-62c5d054379b,IMPORT/24-04/00009-0,2024-04,1000.00,0,0,1000.00,pending
00000000-0000-0000-0000-000000000001,82269ced-63d0-4e3d-9793-214a0d6063dc,IMPORT/24-05/00010-0,2024-05,3767.00,0,0,3767.00,pending
00000000-0000-0000-0000-000000000001,7a12d7a0-b53c-434d-bd6b-68acb725ad65,IMPORT/24-06/00011-0,2024-06,252.00,0,0,252.00,pending
00000000-0000-0000-0000-000000000001,5bf8924a-93c5-444a-a5a8-60724028e4d3,IMPORT/23-03/00012-0,2023-03,1022.00,0,0,1022.00,pending
00000000-0000-0000-0000-000000000001,9ac8b9c5-993d-4ccb-8732-a9e7e70e93d1,IMPORT/25-04/00013-0,2025-04,900.00,0,0,900.00,pending
00000000-0000-0000-0000-000000000001,c21d0e0f-8c33-482b-80b0-a76cfc27fd01,IMPORT/25-04/00014-0,2025-04,1000.00,0,0,1000.00,pending
00000000-0000-0000-0000-000000000001,9117804c-bae3-4283-917f-ba0eb19a34b9,IMPORT/25-05/00015-0,2025-05,14622.00,0,0,14622.00,pending
00000000-0000-0000-0000-000000000001,d6eba6a7-3100-4913-b132-2a974288d503,IMPORT/25-06/00016-0,2025-06,16980.00,0,0,16980.00,pending
00000000-0000-0000-0000-000000000001,db05e484-2d84-4b64-82bc-e30c7e0523cf,IMPORT/25-06/00017-0,2025-06,122.00,0,0,122.00,pending
00000000-0000-0000-0000-000000000001,488da1b9-1abd-434e-95ec-43825b61f2e9,IMPORT/25-07/00018-0,2025-07,2400.00,0,0,2400.00,pending
00000000-0000-0000-0000-000000000001,1cbf10da-5753-4729-a81d-ccf1162ff8c4,IMPORT/25-07/00019-0,2025-07,1022.00,0,0,1022.00,pending
00000000-0000-0000-0000-000000000001,351181e6-aa96-43b9-9089-f92f570bd7c2,IMPORT/24-01/00020-0,2024-01,2705.00,0,0,2705.00,pending
00000000-0000-0000-0000-000000000001,5d3ed550-af10-49a4-9b4b-54cc719b6f8a,IMPORT/24-01/00021-0,2024-01,4790.00,0,0,4790.00,pending
00000000-0000-0000-0000-000000000001,169995ae-6002-45d2-b820-b2ef77da5a95,IMPORT/24-02/00022-0,2024-02,14975.00,0,0,14975.00,pending
00000000-0000-0000-0000-000000000001,6c098043-57f5-4714-b92b-3bac082ca5c7,IMPORT/24-03/00023-0,2024-03,16152.00,0,0,16152.00,pending
00000000-0000-0000-0000-000000000001,dd5028a0-5472-4ba6-9bc3-234961cddb41,IMPORT/24-04/00024-0,2024-04,15925.00,0,0,15925.00,pending
00000000-0000-0000-0000-000000000001,0a16e001-fdc6-47c0-ac3d-e5cb6679297e,IMPORT/24-05/00025-0,2024-05,16450.00,0,0,16450.00,pending
00000000-0000-0000-0000-000000000001,61f36c20-4f38-4166-b886-44d3f7759b62,IMPORT/24-06/00026-0,2024-06,16359.00,0,0,16359.00,pending
00000000-0000-0000-0000-000000000001,2ff57a04-71f9-4dfe-84fa-d9f29637c6b8,IMPORT/24-07/00027-0,2024-07,16000.00,0,0,16000.00,pending
00000000-0000-0000-0000-000000000001,5b46df5d-0eda-4b8e-99fe-055138b933e4,IMPORT/24-08/00028-0,2024-08,16080.00,0,0,16080.00,pending
00000000-0000-0000-0000-000000000001,fb7abffd-4129-4e9d-ae21-e1da001d9833,IMPORT/24-09/00029-0,2024-09,16669.00,0,0,16669.00,pending
00000000-0000-0000-0000-000000000001,6596796a-719f-440a-97e5-5e25809a3b83,IMPORT/24-10/00030-0,2024-10,15790.00,0,0,15790.00,pending
00000000-0000-0000-0000-000000000001,3b4d9227-b153-44d1-bb13-f5a6fa73ec02,IMPORT/24-11/00031-0,2024-11,15832.00,0,0,15832.00,pending
00000000-0000-0000-0000-000000000001,0b458068-6b23-471c-acc3-781d077fc165,IMPORT/24-12/00032-0,2024-12,16240.00,0,0,16240.00,pending
00000000-0000-0000-0000-000000000001,58eb7b9a-f9f4-48b8-8848-6fc258142cb4,IMPORT/25-01/00033-0,2025-01,17011.00,0,0,17011.00,pending
00000000-0000-0000-0000-000000000001,2cd5dfb5-8209-417f-8201-f43fa02a28ab,IMPORT/25-02/00034-0,2025-02,17259.00,0,0,17259.00,pending
00000000-0000-0000-0000-000000000001,2c84e8fc-575f-4446-9127-3de8abd66565,IMPORT/25-03/00035-0,2025-03,17188.00,0,0,17188.00,pending
00000000-0000-0000-0000-000000000001,ecf12e7d-d9c0-4abb-b2ab-64a45b6d83a3,IMPORT/25-04/00036-0,2025-04,18065.00,0,0,18065.00,pending
00000000-0000-0000-0000-000000000001,5fbcbf5e-3bc7-43d5-abb3-2b6fcad95aa6,IMPORT/25-05/00037-0,2025-05,19010.00,0,0,19010.00,pending
00000000-0000-0000-0000-000000000001,28158dbb-9653-4a69-b798-e4b83ab3342d,IMPORT/25-06/00038-0,2025-06,19282.00,0,0,19282.00,pending
00000000-0000-0000-0000-000000000001,4835d291-4ffe-4a3c-a993-f87f2fe71987,IMPORT/25-07/00039-0,2025-07,19490.00,0,0,19490.00,pending
00000000-0000-0000-0000-000000000001,dae7153e-dc5a-4415-a0fb-9b3ac3671827,IMPORT/25-08/00040-0,2025-08,19251.00,0,0,19251.00,pending
00000000-0000-0000-0000-000000000001,5895116c-53e9-4545-97db-e83de69d1b68,IMPORT/25-09/00041-0,2025-09,18259.00,0,0,18259.00,pending
00000000-0000-0000-0000-000000000001,1c52d023-c857-4aaa-9d4f-c96f94c4abeb,IMPORT/25-10/00042-0,2025-10,18860.00,0,0,18860.00,pending
00000000-0000-0000-0000-000000000001,4b5aa348-e808-41d7-a414-c4f41b5a0143,IMPORT/25-11/00043-0,2025-11,18259.00,0,0,18259.00,pending
00000000-0000-0000-0000-000000000001,36f2836e-3d39-41db-ae40-20283b856a9a,IMPORT/25-12/00044-0,2025-12,18170.00,0,0,18170.00,pending
00000000-0000-0000-0000-000000000001,e2fdd491-56c8-43da-a8d0-4beb5a3362f6,IMPORT/26-01/00045-0,2026-01,18166.00,0,0,18166.00,pending
00000000-0000-0000-0000-000000000001,ccf456c3-2357-4698-ab39-2cfe7840d0b3,IMPORT/26-02/00046-0,2026-02,12471.00,0,0,12471.00,pending
00000000-0000-0000-0000-000000000001,b1e6a7f7-1646-44da-b981-cf122925786c,IMPORT/26-03/00047-0,2026-03,1197.00,0,0,1197.00,pending
00000000-0000-0000-0000-000000000001,830b693d-2c28-4975-a8f2-9c6ce2854d74,IMPORT/24-01/00048-0,2024-01,1000.00,0,0,1000.00,pending
00000000-0000-0000-0000-000000000001,372a9019-76df-4715-983c-284da0c24493,IMPORT/24-01/00049-0,2024-01,7677.00,0,0,7677.00,pending
00000000-0000-0000-0000-000000000001,6e12fa5b-f57b-4e90-a1aa-6222859c0772,IMPORT/24-02/00050-0,2024-02,17735.00,0,0,17735.00,pending
00000000-0000-0000-0000-000000000001,8e5a75d6-6ee9-40ca-ba38-64d0e61de57a,IMPORT/24-03/00051-0,2024-03,18856.00,0,0,18856.00,pending
00000000-0000-0000-0000-000000000001,5745ee8e-3797-43af-8e1c-e3ed957b1fad,IMPORT/24-05/00052-0,2024-05,759.00,0,0,759.00,pending
00000000-0000-0000-0000-000000000001,7b1575e3-eb1d-48ab-9d58-f5019346e0fb,IMPORT/23-03/00053-0,2023-03,994.00,0,0,994.00,pending
00000000-0000-0000-0000-000000000001,41ba19ac-ca73-4346-8065-71167d583727,IMPORT/24-03/00054-0,2024-03,1000.00,0,0,1000.00,pending
00000000-0000-0000-0000-000000000001,bb9b64a5-91f8-4f5f-be44-144ce8f11c1c,IMPORT/24-03/00055-0,2024-03,3919.00,0,0,3919.00,pending
