id,organization_id,entry_date,period,description,source_table,source_id,is_reversal_of,posted_at,posted_by,metadata
6dc9966b-df89-4c1a-a33e-09e2ab3b0e14,00000000-0000-0000-0000-000000000001,2025-10-01,2025-10,Invoice VISTA/25-26/10/00117,invoices,e0e4bf32-44e9-4f90-8f55-d624d08bb20b,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
b1253d0a-332f-4452-9421-7b4986301e44,00000000-0000-0000-0000-000000000001,2025-11-01,2025-11,Invoice VISTA/25-26/11/00114,invoices,432ba23b-f868-42b8-8300-73da6d4d54c7,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
fb789578-629e-4b5b-b493-45bcfcc5130b,00000000-0000-0000-0000-000000000001,2025-12-01,2025-12,Invoice VISTA/25-26/12/00110,invoices,d83b5c78-bb98-4e0d-b007-e2f6f0ecb38c,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
428a46de-e796-4017-8363-be38cad4acb0,00000000-0000-0000-0000-000000000001,2026-01-01,2026-01,Invoice VISTA/25-26/01/00106,invoices,2ba8e28e-b8cc-4858-a3a6-cf9626ad6b57,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
5956569d-3024-4a94-929f-b6579d8f3b6d,00000000-0000-0000-0000-000000000001,2026-02-01,2026-02,Invoice VISTA/25-26/02/00102,invoices,23799760-2d0c-4ede-9e28-225c4921392b,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
64ebbb23-6384-41f5-a813-a2cc5b3f38bc,00000000-0000-0000-0000-000000000001,2026-03-01,2026-03,Invoice VISTA/25-26/03/00096,invoices,cc8a8429-b760-4a68-9865-2cd3109b6cb8,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
f03ad776-ed76-4062-b853-f79fc4da1a55,00000000-0000-0000-0000-000000000001,2026-04-01,2026-04,Invoice VISTA/26-27/04/00153,invoices,05b2f0b4-cba2-4536-b997-216166969ad0,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
f91c93bc-41f2-4f9e-a77b-5819c5652a0e,00000000-0000-0000-0000-000000000001,2026-03-01,2026-03,Invoice VISTA/25-26/03/00073,invoices,f350efa6-e86b-4099-96c9-628fd3aa2aae,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
602b4a08-dfa2-4f72-89f5-fc2dca125a63,00000000-0000-0000-0000-000000000001,2025-05-01,2025-05,Invoice VISTA/25-26/05/00153,invoices,edf374e2-bc21-4132-b9d9-7fc7910a0962,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
d4b27b80-5058-4922-9788-d733b1b0d614,00000000-0000-0000-0000-000000000001,2026-02-01,2026-02,Invoice VISTA/25-26/02/00078,invoices,0f5acfaa-736f-4834-972b-23ca4fafb38e,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
800f26f0-2729-4b54-825d-c8bb27aa1579,00000000-0000-0000-0000-000000000001,2024-07-01,2024-07,Invoice VISTA/24-25/07/00092,invoices,3794a25b-5352-4f2c-8d43-5ce040199b82,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
cf972f5c-89e6-466f-9364-a184af7c2b08,00000000-0000-0000-0000-000000000001,2024-07-01,2024-07,Invoice VISTA/24-25/07/00028,invoices,682ab661-da76-4489-80b2-74c7a0ba71d3,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
267164d7-9c0b-4052-95a3-2cd7b8d4714b,00000000-0000-0000-0000-000000000001,2025-10-01,2025-10,Invoice VISTA/25-26/10/00155,invoices,d00b57d9-67a8-43af-a99c-1f4047bb3cfd,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
30f0e111-7649-4b7e-9395-0be2ce554303,00000000-0000-0000-0000-000000000001,2025-10-01,2025-10,Invoice VISTA/25-26/10/00008,invoices,e443491e-d87d-4b76-9a68-347a8501be56,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
404d348b-ed67-4da7-a990-c3406f90bc15,00000000-0000-0000-0000-000000000001,2025-10-01,2025-10,Invoice VISTA/25-26/10/00138,invoices,ee36befb-db2d-4f4f-911b-ae567e8e95f1,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
f147cd9d-73ad-4729-a834-3240b1287f5c,00000000-0000-0000-0000-000000000001,2024-07-01,2024-07,Invoice VISTA/24-25/07/00079,invoices,a9b5237a-97e1-4a6d-80da-28fa41a250ed,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
297d7870-fd5f-429b-b096-8cbcf4979b12,00000000-0000-0000-0000-000000000001,2024-07-01,2024-07,Invoice VISTA/24-25/07/00088,invoices,a50e2aaf-0194-4f1c-9294-7870a8c393b4,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
d3f1c119-553e-4e86-ab5a-646dec54f3c3,00000000-0000-0000-0000-000000000001,2024-06-01,2024-06,Invoice VISTA/24-25/06/00093,invoices,0630a50d-f234-40a3-8679-320688629627,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
6652ec07-b371-41fb-a39a-6fdf5d689358,00000000-0000-0000-0000-000000000001,2025-12-01,2025-12,Invoice VISTA/25-26/12/00151,invoices,a03c117e-81c8-4ff6-9013-87bd4b7c8956,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
a41d90ef-a73b-47cf-ab0a-ca91b60adffc,00000000-0000-0000-0000-000000000001,2025-12-01,2025-12,Invoice VISTA/25-26/12/00050,invoices,c033823c-a726-4254-a8f0-29f91f439f51,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
bdefe454-9240-41da-ab8f-05dd3b982f8a,00000000-0000-0000-0000-000000000001,2026-02-01,2026-02,Invoice VISTA/25-26/02/00106,invoices,536d1508-2819-4f35-996b-24f2d753cbb5,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
a812d8a3-2abf-4174-835a-13e962342e8a,00000000-0000-0000-0000-000000000001,2025-10-01,2025-10,Invoice VISTA/25-26/10/00162,invoices,f440d606-465d-4473-a09f-d69d5a49bb61,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
8feccf32-4b32-4810-a042-0c093a73f939,00000000-0000-0000-0000-000000000001,2025-09-01,2025-09,Invoice VISTA/25-26/09/00091,invoices,12b8946d-c70a-498f-86eb-95d965a8cf43,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
5dd4bf51-1eff-429f-aaac-63a15d9532ad,00000000-0000-0000-0000-000000000001,2025-03-01,2025-03,Invoice VISTA/24-25/03/00054,invoices,291cfa2a-f83e-47f8-aa82-349f8f364fa3,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
c12a6778-aa94-4c39-946d-55ff8f684e14,00000000-0000-0000-0000-000000000001,2025-12-01,2025-12,Invoice VISTA/25-26/12/00055,invoices,cf31501e-87c5-4428-a35b-4486a9f5a4e1,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
1e612551-8581-4c4a-8a6f-912c246dac65,00000000-0000-0000-0000-000000000001,2025-12-01,2025-12,Invoice VISTA/25-26/12/00019,invoices,ea164888-19c7-4160-bd50-249dfc95fedd,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
476facab-1f55-4ccc-aefd-3a72b5f786fe,00000000-0000-0000-0000-000000000001,2025-12-01,2025-12,Invoice VISTA/25-26/12/00117,invoices,caf943bf-1a03-483b-bb39-6db2d7e32ed4,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
a0232893-72f3-4e9d-b229-0cf86a94e7c3,00000000-0000-0000-0000-000000000001,2025-12-01,2025-12,Invoice VISTA/25-26/12/00033,invoices,ed178c08-9dfe-4684-85f5-0f14eb9ce624,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
d2721c01-e6bc-451b-abd4-7b872529434d,00000000-0000-0000-0000-000000000001,2026-02-01,2026-02,Invoice VISTA/25-26/02/00076,invoices,6ca5c6cd-7df4-485c-be0d-2efcfd47b6e8,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
2928f8f2-04ed-4d0b-a7e5-5aba5b94320b,00000000-0000-0000-0000-000000000001,2026-02-01,2026-02,Invoice VISTA/25-26/02/00146,invoices,6b9aa000-0331-4cf3-be35-64ba55cc7d2e,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
9edbbb63-c1a0-4e6f-8c85-2acf80118a66,00000000-0000-0000-0000-000000000001,2025-09-01,2025-09,Invoice VISTA/25-26/09/00169,invoices,379b0c77-ceb7-4df9-8270-80b5c3e386a8,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
020a4af3-a176-41c4-805b-d024437b15e0,00000000-0000-0000-0000-000000000001,2025-09-01,2025-09,Invoice VISTA/25-26/09/00008,invoices,33ac4769-3c51-4e2b-ab35-5388465f89a9,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
9e2d2444-f444-48a7-b6db-de239f2d9b8b,00000000-0000-0000-0000-000000000001,2025-03-01,2025-03,Invoice VISTA/24-25/03/00061,invoices,6abf7539-ede8-4edd-9df8-0d34b76302f5,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
ccd2e6c9-bcf7-453c-a26c-573b088b9190,00000000-0000-0000-0000-000000000001,2026-02-01,2026-02,Invoice VISTA/25-26/02/00043,invoices,8deac298-e6a6-4a85-a1b3-07d5849edcd3,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
29a0d9cd-8ed0-4fdc-903e-5b5e406b98c3,00000000-0000-0000-0000-000000000001,2026-02-01,2026-02,Invoice VISTA/25-26/02/00081,invoices,8a829378-5cdd-4b7e-9c99-e8ef70276774,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
f6860032-32a2-4c03-b2a6-2d9c66f9dcae,00000000-0000-0000-0000-000000000001,2026-02-01,2026-02,Invoice VISTA/25-26/02/00107,invoices,a1beb905-9d81-41a8-bb16-19b58ece9ddb,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
e0d45119-4d6a-4d40-b3f6-52a4320fc30d,00000000-0000-0000-0000-000000000001,2026-02-01,2026-02,Invoice VISTA/25-26/02/00160,invoices,972ae92a-f7df-4e42-b763-d6541641c2bb,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
804c4020-cfaf-4084-93b8-536069da822d,00000000-0000-0000-0000-000000000001,2025-12-01,2025-12,Invoice VISTA/25-26/12/00114,invoices,efc00159-0a50-44f4-b2d9-6160ac3f6c51,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
957bba4d-f8a5-48e0-a9de-56d77822b49f,00000000-0000-0000-0000-000000000001,2025-12-01,2025-12,Invoice VISTA/25-26/12/00086,invoices,fa9093f2-9616-4e05-b6fc-861a6823409a,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
8b14a29e-53e3-4cff-9604-ed3a0a297559,00000000-0000-0000-0000-000000000001,2025-09-01,2025-09,Invoice VISTA/25-26/09/00062,invoices,4f37a786-a07c-45ae-a167-ccade813a63d,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
9afb6abf-e1f9-4eda-ba2a-3163a022db2a,00000000-0000-0000-0000-000000000001,2025-09-01,2025-09,Invoice VISTA/25-26/09/00143,invoices,6e049ff6-369a-4762-b592-5aa09991f208,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
a5cb2090-6067-4115-a9c8-0f2a5027adb8,00000000-0000-0000-0000-000000000001,2025-09-01,2025-09,Invoice VISTA/25-26/09/00175,invoices,74228751-eee4-4a83-82fc-a8b1fb9745b1,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
29dc4644-10e4-4e5f-936b-f437eb4163f1,00000000-0000-0000-0000-000000000001,2025-09-01,2025-09,Invoice VISTA/25-26/09/00033,invoices,78b6108d-ed4b-4528-8974-3b9d72c5f167,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
809ca453-4891-4560-becf-40b4ca577811,00000000-0000-0000-0000-000000000001,2025-03-01,2025-03,Invoice VISTA/24-25/03/00077,invoices,b86a87a7-c0b5-4f41-910e-7f45948d8d12,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
73129f2a-a185-4cf5-8a3c-49b0df0a1b85,00000000-0000-0000-0000-000000000001,2026-02-01,2026-02,Invoice VISTA/25-26/02/00155,invoices,e71130ac-1fb9-446b-8ba9-b9b92d2bd6be,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
251c77a8-8683-4a56-8f25-4fb20c52a3fd,00000000-0000-0000-0000-000000000001,2026-02-01,2026-02,Invoice VISTA/25-26/02/00138,invoices,c12abf78-b732-4d15-9115-480e008d0ea2,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
499688f7-bc86-4870-b496-9bf7579b61f3,00000000-0000-0000-0000-000000000001,2026-02-01,2026-02,Invoice VISTA/25-26/02/00089,invoices,a55fabc4-0680-4a10-915c-9bc3d20a3444,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
61b2961c-c180-4d20-b23c-8e36e21c1193,00000000-0000-0000-0000-000000000001,2026-02-01,2026-02,Invoice VISTA/25-26/02/00140,invoices,cced0a1a-cf35-43b3-b33d-9ca569b60e34,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
7833176d-1a1c-45ec-a3a6-84870bf0e340,00000000-0000-0000-0000-000000000001,2025-09-01,2025-09,Invoice VISTA/25-26/09/00103,invoices,a2ae471f-2c26-4aa9-98d3-049af1e20331,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
cb05bd0c-4223-4054-a914-17bc357e0bff,00000000-0000-0000-0000-000000000001,2025-09-01,2025-09,Invoice VISTA/25-26/09/00086,invoices,999e10c1-8df4-4c23-b71c-24bfa4a19dce,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
cc2d5dcf-1cdf-4145-b467-1a1158e0764b,00000000-0000-0000-0000-000000000001,2025-09-01,2025-09,Invoice VISTA/25-26/09/00163,invoices,989df2f9-3c14-49c7-8067-fff8119013e1,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
4b12e8f1-db32-49b4-a7cd-2da86ef0a918,00000000-0000-0000-0000-000000000001,2026-01-01,2026-01,Invoice VISTA/25-26/01/00050,invoices,172540e7-2ab6-46b8-a9a7-b6bd75c8d2c2,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
b56c1a26-8799-4d41-b6fc-01fbec563c2b,00000000-0000-0000-0000-000000000001,2026-01-01,2026-01,Invoice VISTA/25-26/01/00072,invoices,0debe66e-cbb2-488d-99ab-7acccf40bc46,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
51c110c0-6aa4-4575-a138-9d037f104ec7,00000000-0000-0000-0000-000000000001,2025-09-01,2025-09,Invoice VISTA/25-26/09/00196,invoices,b33c83e8-aa92-49a4-aa48-95ed79b2ec72,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
54f6539f-52d6-43ee-95da-6e58be322b47,00000000-0000-0000-0000-000000000001,2025-03-01,2025-03,Invoice VISTA/24-25/03/00092,invoices,d40f5f4c-e654-49fa-b529-9b66fe43757e,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
c2eb41ec-d30d-4118-bbc4-61c49c7f1b34,00000000-0000-0000-0000-000000000001,2025-03-01,2025-03,Invoice VISTA/24-25/03/00085,invoices,c58977cb-3f21-4535-974d-5415877e6cb9,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
d389af3d-abad-453b-a72c-e4820b4e741b,00000000-0000-0000-0000-000000000001,2025-11-01,2025-11,Invoice VISTA/25-26/11/00007,invoices,39ac6d8a-5fec-4640-999c-aeef1b5cecfe,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
4b665890-346c-4563-8eff-9d291d3e0713,00000000-0000-0000-0000-000000000001,2025-11-01,2025-11,Invoice VISTA/25-26/11/00066,invoices,1b086402-fe7a-4a4f-a8dc-16a00ac80f07,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
e33efbe0-5c59-4220-9bf1-171fc8f1df09,00000000-0000-0000-0000-000000000001,2025-02-01,2025-02,Invoice VISTA/24-25/02/00132,invoices,0062d5f0-6c2c-4510-abba-0b12ab740934,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
ba3a8d4a-253d-4526-8787-0c19af2c2a4d,00000000-0000-0000-0000-000000000001,2025-03-01,2025-03,Invoice VISTA/24-25/03/00133,invoices,ef604fb6-71eb-4fe1-9169-944dd9ce1783,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
7578a0f5-bb44-44f8-8406-0ecb2dbdc277,00000000-0000-0000-0000-000000000001,2025-03-01,2025-03,Invoice VISTA/24-25/03/00052,invoices,eec41202-eb8f-4a30-92c3-305ec717d07c,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
7227b417-267e-4346-975f-644e3f20d5d6,00000000-0000-0000-0000-000000000001,2024-04-01,2024-04,Invoice VISTA/24-25/04/00079,invoices,9e53bd9d-0c59-486b-908d-743d571352a8,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
f3667b74-ede9-460b-8ed1-e582648172b8,00000000-0000-0000-0000-000000000001,2024-04-01,2024-04,Invoice VISTA/24-25/04/00083,invoices,a1b54d92-3465-432a-ad99-4025cf9f0117,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
ba0d4f9e-e4bb-489c-87e7-e3035f4cd118,00000000-0000-0000-0000-000000000001,2024-04-01,2024-04,Invoice VISTA/24-25/04/00084,invoices,b57fa62a-b094-45e5-841c-3f91771ac439,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
a716afcd-bbce-4aa1-b396-4585a077dd16,00000000-0000-0000-0000-000000000001,2026-01-01,2026-01,Invoice VISTA/25-26/01/00155,invoices,323c0cb5-3ae7-4898-b4c6-00c52a7196e9,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
73367501-dd6c-456e-8ba6-c5b377cc1426,00000000-0000-0000-0000-000000000001,2026-01-01,2026-01,Invoice VISTA/25-26/01/00006,invoices,3d2295ab-c131-4fd6-a236-5acbb79df68b,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
cb8c7aba-52af-44ee-ab93-5094058696a8,00000000-0000-0000-0000-000000000001,2026-01-01,2026-01,Invoice VISTA/25-26/01/00126,invoices,2a4c58b7-2f95-40e4-9b7d-07fdeac8a3d7,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
dcbbec82-4c47-49b3-b328-1d5f343a9f97,00000000-0000-0000-0000-000000000001,2026-01-01,2026-01,Invoice VISTA/25-26/01/00107,invoices,268bfe75-c3c2-4b34-9329-51e0b2aff7c6,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
462085cb-9593-43a2-8f7c-31a5e6c9ef36,00000000-0000-0000-0000-000000000001,2026-01-01,2026-01,Invoice VISTA/25-26/01/00021,invoices,3d5a261e-2ced-4909-8bce-8f1001be72ff,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
fbd89248-f0f8-4c81-8e0a-ae3407ef952b,00000000-0000-0000-0000-000000000001,2026-01-01,2026-01,Invoice VISTA/25-26/01/00066,invoices,1eed3e05-bf3a-4c12-94b6-c1036f9379cb,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
51f2d2a0-c00c-4f2e-a16a-95f89cf5731a,00000000-0000-0000-0000-000000000001,2026-01-01,2026-01,Invoice VISTA/25-26/01/00128,invoices,2fd0dc7c-efa7-4972-91dc-13b7ee0275aa,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
b29df158-56cf-444d-aa8b-ea0b44ac10c6,00000000-0000-0000-0000-000000000001,2024-11-01,2024-11,Invoice VISTA/24-25/11/00046,invoices,c20daf18-f6db-4a5b-bf06-e7e9f622d6fd,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
b295f01d-1270-4b5f-9889-5e49afa3d022,00000000-0000-0000-0000-000000000001,2024-11-01,2024-11,Invoice VISTA/24-25/11/00084,invoices,c9af554d-9733-487d-967e-f5ca6e2663ff,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
b5b9fee4-6460-4b49-ae47-a541e6c4fb8d,00000000-0000-0000-0000-000000000001,2025-11-01,2025-11,Invoice VISTA/25-26/11/00085,invoices,62db5d01-1c1d-4498-a70d-ca029ff11404,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
e2888f36-3e44-4a3c-a49a-7eb4fcc8567d,00000000-0000-0000-0000-000000000001,2025-11-01,2025-11,Invoice VISTA/25-26/11/00153,invoices,73770869-3279-4f6f-a64f-ad31ce931d5d,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
f2aad2f3-4e2a-4e0c-86f1-e47bc71609ff,00000000-0000-0000-0000-000000000001,2025-11-01,2025-11,Invoice VISTA/25-26/11/00042,invoices,6c71fbb4-8e8b-4884-b158-ba36858fd116,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
7ed8c724-4d48-4dc4-8fc5-00b4048222ae,00000000-0000-0000-0000-000000000001,2025-11-01,2025-11,Invoice VISTA/25-26/11/00090,invoices,4e3b1a81-b890-41e0-914f-80950d0ccb74,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
588f18f4-5fe3-48f5-ad31-75f10c22fce3,00000000-0000-0000-0000-000000000001,2025-11-01,2025-11,Invoice VISTA/25-26/11/00119,invoices,9b4739ba-513b-4b40-9d7e-f2b71b2b7620,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
d141a54f-b4c0-4bd4-a0bf-29a491d87435,00000000-0000-0000-0000-000000000001,2025-11-01,2025-11,Invoice VISTA/25-26/11/00120,invoices,a1aa371c-06aa-4135-9e4c-ceceee7ab2a7,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
7fa9798e-a856-4e6b-a785-6edc9e7c9f9d,00000000-0000-0000-0000-000000000001,2024-12-01,2024-12,Invoice VISTA/24-25/12/00074,invoices,80210469-bab3-4036-8dee-d9786fc32b32,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
c86816e2-7b22-4e18-a2f0-034eee1f32cc,00000000-0000-0000-0000-000000000001,2024-12-01,2024-12,Invoice VISTA/24-25/12/00026,invoices,9b11ecf6-7239-49b8-a3f2-198934cbf961,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
594527ce-b4d7-42dd-918c-61296457bb08,00000000-0000-0000-0000-000000000001,2024-12-01,2024-12,Invoice VISTA/24-25/12/00013,invoices,80d15b08-d7a0-43aa-a14b-d31a7514c472,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
239f1a19-3f62-4718-bac9-2893aef6dddb,00000000-0000-0000-0000-000000000001,2024-12-01,2024-12,Invoice VISTA/24-25/12/00052,invoices,a1aa8337-fa6d-4f45-9bc2-84c0bcbfe583,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
4468bedb-44fd-40a3-b5de-3e8cc8b485ec,00000000-0000-0000-0000-000000000001,2024-12-01,2024-12,Invoice VISTA/24-25/12/00088,invoices,ab8c99b8-13f8-4e75-bc92-1ba9a9809ce1,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
663f1a1c-6416-4d93-91c8-64866d78d5a9,00000000-0000-0000-0000-000000000001,2024-12-01,2024-12,Invoice VISTA/24-25/12/00113,invoices,c7bed928-e030-4251-8e94-0952551122f9,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
7cd422b9-4075-4aa9-8d70-e36531e6fa0c,00000000-0000-0000-0000-000000000001,2026-01-01,2026-01,Invoice VISTA/25-26/01/00043,invoices,8da01f0c-be90-4507-a366-807e4604b6cd,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
848771ae-c7e1-48cf-baa5-b12f40ca5ede,00000000-0000-0000-0000-000000000001,2026-01-01,2026-01,Invoice VISTA/25-26/01/00077,invoices,87565ada-ee24-42a3-9741-c3acd33f573b,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
2389f7e9-5c33-4434-b5cc-53c5db85f88e,00000000-0000-0000-0000-000000000001,2024-11-01,2024-11,Invoice VISTA/24-25/11/00117,invoices,172ac58e-661d-4829-918b-e25a7391575a,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
a7ec9716-732f-4bb1-a2df-f658188ceee5,00000000-0000-0000-0000-000000000001,2024-11-01,2024-11,Invoice VISTA/24-25/11/00057,invoices,0e3416d5-e72c-4071-aa12-eedf67aefcd3,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
b6a99963-ce5d-47d4-8d18-9dfc314a1749,00000000-0000-0000-0000-000000000001,2026-01-01,2026-01,Invoice VISTA/25-26/01/00092,invoices,b6b2ddec-53ce-400a-af74-7c6a6fff2a98,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
38b2e420-17b0-47a3-a905-3f0c7aebbca4,00000000-0000-0000-0000-000000000001,2026-01-01,2026-01,Invoice VISTA/25-26/01/00037,invoices,e129ab51-eb6a-4015-955e-939db49fe09e,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
ac3259d4-6c51-4b5e-bfd2-f7ba0c1532ce,00000000-0000-0000-0000-000000000001,2026-01-01,2026-01,Invoice VISTA/25-26/01/00144,invoices,de045f9d-086d-4c60-821b-344e5801c8f3,null,2026-04-27 09:35:59.21031+00,null,"{""reposted_after_eb_classification_fix"":true}"
